"rt","response","stage","start_time","s","word","word_id","phase","a_cor","a_real","a_ava","trial","tps","task_type","block_typ","pic_typ","block_id","cum_r","a","r","n_Prac"
"86","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","100","10","setsize","10S10A","food","4","0","3","0","1"
"64","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","101","10","setsize","10S10A","food","4","0","3","0","1"
"265","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","102","10","setsize","10S10A","food","4","0","3","0","1"
"338","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","103","10","setsize","10S10A","food","4","0","3","0","1"
"1122","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","104","10","setsize","10S10A","food","4","0","3","0","1"
"1052","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","105","10","setsize","10S10A","food","4","1","0","1","1"
"547","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","106","10","setsize","10S10A","food","4","0","3","0","1"
"478","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","107","10","setsize","10S10A","food","4","0","3","0","1"
"192","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","108","10","setsize","10S10A","food","4","0","3","0","1"
"857","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","109","10","setsize","10S10A","food","4","1","3","1","1"
"1203","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","110","11","setsize","10S10A","food","4","2","0","1","1"
"1429","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","111","11","setsize","10S10A","food","4","3","3","1","1"
"680","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","112","11","setsize","10S10A","food","4","0","4","0","1"
"261","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","113","11","setsize","10S10A","food","4","0","4","0","1"
"646","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","114","11","setsize","10S10A","food","4","0","4","0","1"
"335","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","115","11","setsize","10S10A","food","4","0","4","0","1"
"191","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","116","11","setsize","10S10A","food","4","0","5","0","1"
"203","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","117","11","setsize","10S10A","food","4","0","4","0","1"
"576","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","118","11","setsize","10S10A","food","4","0","4","0","1"
"1123","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","119","11","setsize","10S10A","food","4","0","2","0","1"
"943","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","120","12","setsize","10S10A","food","4","1","3","1","1"
"407","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","121","12","setsize","10S10A","food","4","0","4","0","1"
"467","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","122","12","setsize","10S10A","food","4","0","4","0","1"
"295","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","123","12","setsize","10S10A","food","4","0","4","0","1"
"686","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","124","12","setsize","10S10A","food","4","1","4","1","1"
"1108","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","125","12","setsize","10S10A","food","4","0","5","0","1"
"1241","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","126","12","setsize","10S10A","food","4","1","2","1","1"
"306","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","127","12","setsize","10S10A","food","4","0","5","0","1"
"1439","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","128","12","setsize","10S10A","food","4","0","2","0","1"
"665","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","129","12","setsize","10S10A","food","4","1","5","1","1"
"736","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","130","13","setsize","10S10A","food","4","0","6","0","1"
"241","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","131","13","setsize","10S10A","food","4","1","6","1","1"
"1457","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","132","13","setsize","10S10A","food","4","2","2","1","1"
"899","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","133","13","setsize","10S10A","food","4","3","5","1","1"
"1541","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","134","13","setsize","10S10A","food","4","0","6","0","1"
"270","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","135","13","setsize","10S10A","food","4","1","7","1","1"
"602","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","136","13","setsize","10S10A","food","4","0","8","0","1"
"1355","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","137","13","setsize","10S10A","food","4","1","0","1","1"
"1119","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","138","13","setsize","10S10A","food","4","0","3","0","1"
"292","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","139","13","setsize","10S10A","food","4","0","7","0","1"
"280","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","140","14","setsize","10S10A","food","4","0","6","0","1"
"186","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","141","14","setsize","10S10A","food","4","0","5","0","1"
"255","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","142","14","setsize","10S10A","food","4","0","0","0","1"
"143","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","143","14","setsize","10S10A","food","4","0","6","0","1"
"1229","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","144","14","setsize","10S10A","food","4","1","5","1","1"
"886","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","145","14","setsize","10S10A","food","4","2","2","1","1"
"1350","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","146","14","setsize","10S10A","food","4","3","6","1","1"
"840","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","147","14","setsize","10S10A","food","4","0","8","0","1"
"1073","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","148","14","setsize","10S10A","food","4","0","7","0","1"
"662","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","149","14","setsize","10S10A","food","4","0","9","0","1"
"1545","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","150","15","setsize","10S10A","food","4","1","2","1","1"
"1412","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","151","15","setsize","10S10A","food","4","0","8","0","1"
"1469","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","152","15","setsize","10S10A","food","4","1","5","1","1"
"1579","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","153","15","setsize","10S10A","food","4","2","9","1","1"
"978","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","154","15","setsize","10S10A","food","4","3","3","1","1"
"1356","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","155","15","setsize","10S10A","food","4","0","6","0","1"
"582","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","156","15","setsize","10S10A","food","4","1","8","1","1"
"850","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","157","15","setsize","10S10A","food","4","2","0","1","1"
"1142","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","158","15","setsize","10S10A","food","4","0","6","0","1"
"1413","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","159","15","setsize","10S10A","food","4","1","6","1","1"
"1039","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","160","16","setsize","10S10A","food","4","2","7","1","1"
"837","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","161","16","setsize","10S10A","food","4","3","9","1","1"
"993","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","162","16","setsize","10S10A","food","4","4","6","1","1"
"908","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","163","16","setsize","10S10A","food","4","5","2","1","1"
"668","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","164","16","setsize","10S10A","food","4","0","9","0","1"
"837","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","165","16","setsize","10S10A","food","4","0","9","0","1"
"893","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","166","16","setsize","10S10A","food","4","0","6","0","1"
"1381","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","167","16","setsize","10S10A","food","4","1","3","1","1"
"701","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","168","16","setsize","10S10A","food","4","0","4","0","1"
"1448","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","169","16","setsize","10S10A","food","4","1","0","1","1"
"1326","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","170","17","setsize","10S10A","food","4","2","9","1","1"
"908","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","171","17","setsize","10S10A","food","4","3","1","1","1"
"964","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","172","17","setsize","10S10A","food","4","4","6","1","1"
"946","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","173","17","setsize","10S10A","food","4","5","3","1","1"
"1210","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","174","17","setsize","10S10A","food","4","0","8","0","1"
"829","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","175","17","setsize","10S10A","food","4","0","8","0","1"
"1313","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","176","17","setsize","10S10A","food","4","1","2","1","1"
"1147","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","177","17","setsize","10S10A","food","4","2","0","1","1"
"1097","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","178","17","setsize","10S10A","food","4","3","8","1","1"
"1026","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","179","17","setsize","10S10A","food","4","4","5","1","1"
"893","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","180","18","setsize","10S10A","food","4","5","3","1","1"
"1261","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","181","18","setsize","10S10A","food","4","0","6","0","1"
"null","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","182","18","setsize","10S10A","food","4","0","999","0","1"
"691","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","183","18","setsize","10S10A","food","4","0","2","0","1"
"739","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","184","18","setsize","10S10A","food","4","1","0","1","1"
"1352","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","185","18","setsize","10S10A","food","4","0","3","0","1"
"1195","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","186","18","setsize","10S10A","food","4","1","7","1","1"
"1094","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","187","18","setsize","10S10A","food","4","0","8","0","1"
"250","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","188","18","setsize","10S10A","food","4","1","6","1","1"
"1122","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","189","18","setsize","10S10A","food","4","0","9","0","1"
"null","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","190","19","setsize","10S10A","food","4","0","999","0","1"
"265","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","191","19","setsize","10S10A","food","4","0","8","0","1"
"717","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","192","19","setsize","10S10A","food","4","1","0","1","1"
"855","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","193","19","setsize","10S10A","food","4","2","3","1","1"
"803","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","194","19","setsize","10S10A","food","4","3","6","1","1"
"933","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","195","19","setsize","10S10A","food","4","4","7","1","1"
"1407","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","196","19","setsize","10S10A","food","4","5","8","1","1"
"2117","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","197","19","setsize","10S10A","food","4","0","9","0","1"
"326","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","198","19","setsize","10S10A","food","4","1","2","1","1"
"1352","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","199","19","setsize","10S10A","food","4","2","9","1","1"
"1001","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","200","20","setsize","10S10A","food","4","3","6","1","1"
"1292","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","201","20","setsize","10S10A","food","4","0","3","0","1"
"291","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","202","20","setsize","10S10A","food","4","0","2","0","1"
"936","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","203","20","setsize","10S10A","food","4","1","5","1","1"
"2522","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","204","20","setsize","10S10A","food","4","0","9","0","1"
"1714","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","205","20","setsize","10S10A","food","4","1","9","1","1"
"1317","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","206","20","setsize","10S10A","food","4","2","8","1","1"
"927","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","207","20","setsize","10S10A","food","4","3","7","1","1"
"894","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","208","20","setsize","10S10A","food","4","4","0","1","1"
"891","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","209","20","setsize","10S10A","food","4","5","1","1","1"
"1097","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","210","21","setsize","10S10A","food","4","0","9","0","1"
"775","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","211","21","setsize","10S10A","food","4","1","9","1","1"
"868","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","212","21","setsize","10S10A","food","4","2","6","1","1"
"1365","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","213","21","setsize","10S10A","food","4","0","3","0","1"
"1108","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","214","21","setsize","10S10A","food","4","1","0","1","1"
"1340","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","215","21","setsize","10S10A","food","4","0","6","0","1"
"885","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","216","21","setsize","10S10A","food","4","1","1","1","1"
"1083","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","217","21","setsize","10S10A","food","4","0","9","0","1"
"1133","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","218","21","setsize","10S10A","food","4","0","6","0","1"
"1140","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","219","21","setsize","10S10A","food","4","1","3","1","1"
"1150","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","220","22","setsize","10S10A","food","4","2","5","1","1"
"979","null","learn","18:04:19","0","0","0","learn","0","0","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","221","22","setsize","10S10A","food","4","3","0","1","1"
"1049","null","learn","18:04:19","4","4","4","learn","4","4","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","222","22","setsize","10S10A","food","4","0","8","0","1"
"1185","null","learn","18:04:19","2","2","2","learn","2","2","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","223","22","setsize","10S10A","food","4","1","2","1","1"
"1166","null","learn","18:04:19","6","6","6","learn","6","6","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","224","22","setsize","10S10A","food","4","2","6","1","1"
"1393","null","learn","18:04:19","7","7","7","learn","7","7","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","225","22","setsize","10S10A","food","4","3","7","1","1"
"883","null","learn","18:04:19","3","3","3","learn","3","3","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","226","22","setsize","10S10A","food","4","4","3","1","1"
"772","null","learn","18:04:19","9","9","9","learn","9","9","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","227","22","setsize","10S10A","food","4","5","9","1","1"
"796","null","learn","18:04:19","8","8","8","learn","8","8","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","228","22","setsize","10S10A","food","4","6","8","1","1"
"1104","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","229","22","setsize","10S10A","food","4","7","1","1","1"
"634","null","learn","18:04:19","1","1","1","learn","1","1","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","230","23","setsize","10S10A","food","4","8","1","1","1"
"1080","null","learn","18:04:19","5","5","5","learn","5","5","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","231","23","setsize","10S10A","food","4","9","5","1","1"
