"rt","response","stage","start_time","s","word","word_id","phase","a_cor","a_real","a_ava","trial","tps","task_type","block_typ","pic_typ","block_id","cum_r","a","r","n_Prac","slider_start","pair_type"
"850","null","learn","16:32:00","4","4","4","learn","2","2","[0, 1, 2]","72","12","setsizechunk","6S","sports","2","2","2","1","4","",""
"1185","null","learn","16:32:00","2","2","2","learn","1","1","[0, 1, 2]","73","12","setsizechunk","6S","sports","2","0","2","0","4","",""
"785","null","learn","16:32:00","3","3","3","learn","1","1","[0, 1, 2]","74","12","setsizechunk","6S","sports","2","1","1","1","4","",""
"582","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","75","12","setsizechunk","6S","sports","2","2","0","1","4","",""
"1072","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","76","12","setsizechunk","6S","sports","2","0","1","0","4","",""
"1051","null","learn","16:32:00","5","5","5","learn","2","2","[0, 1, 2]","77","12","setsizechunk","6S","sports","2","1","2","1","4","",""
"817","null","learn","16:32:00","4","4","4","learn","2","2","[0, 1, 2]","78","13","setsizechunk","6S","sports","2","2","2","1","4","",""
"879","null","learn","16:32:00","3","3","3","learn","1","1","[0, 1, 2]","79","13","setsizechunk","6S","sports","2","0","2","0","4","",""
"758","null","learn","16:32:00","2","2","2","learn","1","1","[0, 1, 2]","80","13","setsizechunk","6S","sports","2","0","0","0","4","",""
"843","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","81","13","setsizechunk","6S","sports","2","1","0","1","4","",""
"1259","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","82","13","setsizechunk","6S","sports","2","2","0","1","4","",""
"922","null","learn","16:32:00","5","5","5","learn","2","2","[0, 1, 2]","83","13","setsizechunk","6S","sports","2","3","2","1","4","",""
"649","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","84","14","setsizechunk","6S","sports","2","4","0","1","4","",""
"833","null","learn","16:32:00","5","5","5","learn","2","2","[0, 1, 2]","85","14","setsizechunk","6S","sports","2","5","2","1","4","",""
"822","null","learn","16:32:00","4","4","4","learn","2","2","[0, 1, 2]","86","14","setsizechunk","6S","sports","2","6","2","1","4","",""
"847","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","87","14","setsizechunk","6S","sports","2","7","0","1","4","",""
"672","null","learn","16:32:00","2","2","2","learn","1","1","[0, 1, 2]","88","14","setsizechunk","6S","sports","2","0","0","0","4","",""
"675","null","learn","16:32:00","3","3","3","learn","1","1","[0, 1, 2]","89","14","setsizechunk","6S","sports","2","1","1","1","4","",""
"711","null","learn","16:32:00","4","4","4","learn","2","2","[0, 1, 2]","90","15","setsizechunk","6S","sports","2","2","2","1","4","",""
"727","null","learn","16:32:00","2","2","2","learn","1","1","[0, 1, 2]","91","15","setsizechunk","6S","sports","2","3","1","1","4","",""
"640","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","92","15","setsizechunk","6S","sports","2","4","0","1","4","",""
"609","null","learn","16:32:00","3","3","3","learn","1","1","[0, 1, 2]","93","15","setsizechunk","6S","sports","2","5","1","1","4","",""
"99","null","memory","16:32:00","8","书架","8","memory","99","","[]","180","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","8","瀑布","3","memory","99","","[]","181","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","2","纯净","2","memory","99","","[]","182","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","9","湿地","19","memory","99","","[]","183","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","2","纸盒","17","memory","99","","[]","184","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","1","针线","6","memory","99","","[]","185","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","8","淡雅","13","memory","99","","[]","186","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","9","书签","9","memory","99","","[]","187","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","0","线缆","10","memory","99","","[]","188","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","0","纸袋","15","memory","99","","[]","189","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","8","橡皮","18","memory","99","","[]","190","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","2","书包","12","memory","99","","[]","191","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","2","岩石","7","memory","99","","[]","192","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","1","粉笔","11","memory","99","","[]","193","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","1","沉稳","1","memory","99","","[]","194","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","1","插头","16","memory","99","","[]","195","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","0","雪山","5","memory","99","","[]","196","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","9","沉稳","14","memory","99","","[]","197","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","9","丘陵","4","memory","99","","[]","198","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","0","镜子","0","memory","99","","[]","199","0","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","8","书架","8","memory","99","","[]","200","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","2","岩石","7","memory","99","","[]","201","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","1","粉笔","11","memory","99","","[]","202","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","2","纯净","2","memory","99","","[]","203","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","0","雪山","5","memory","99","","[]","204","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","2","纸盒","17","memory","99","","[]","205","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","9","湿地","19","memory","99","","[]","206","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","8","淡雅","13","memory","99","","[]","207","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","2","书包","12","memory","99","","[]","208","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","0","镜子","0","memory","99","","[]","209","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","8","橡皮","18","memory","99","","[]","210","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","9","书签","9","memory","99","","[]","211","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","9","沉稳","14","memory","99","","[]","212","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","0","线缆","10","memory","99","","[]","213","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","1","针线","6","memory","99","","[]","214","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","0","纸袋","15","memory","99","","[]","215","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","9","丘陵","4","memory","99","","[]","216","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","1","插头","16","memory","99","","[]","217","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","1","沉稳","1","memory","99","","[]","218","1","setsizechunk","6S","sports","2","","99","99","4","",""
"99","null","memory","16:32:00","8","瀑布","3","memory","99","","[]","219","1","setsizechunk","6S","sports","2","","99","99","4","",""
"12753","0","recognition","16:32:00","0","沉稳","1","recognition","0","","[]","220","99","setsizechunk","6S","sports","2","","","1","4","50","1"
"3945","100","recognition","16:32:00","9","丘陵","4","recognition","1","","[]","221","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"5452","100","recognition","16:32:00","9","书签","9","recognition","1","","[]","222","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"2617","0","recognition","16:32:00","1","岩石","7","recognition","0","","[]","223","99","setsizechunk","6S","sports","2","","","1","4","50","2"
"2031","100","recognition","16:32:00","8","橡皮","18","recognition","1","","[]","224","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"2465","100","recognition","16:32:00","1","插头","16","recognition","1","","[]","225","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"2377","100","recognition","16:32:00","8","淡雅","13","recognition","1","","[]","226","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"2631","100","recognition","16:32:00","2","纸盒","17","recognition","1","","[]","227","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"2395","0","recognition","16:32:00","1","雪山","5","recognition","0","","[]","228","99","setsizechunk","6S","sports","2","","","1","4","50","1"
"2905","0","recognition","16:32:00","2","粉笔","11","recognition","0","","[]","229","99","setsizechunk","6S","sports","2","","","1","4","50","2"
"2429","100","recognition","16:32:00","9","沉稳","14","recognition","1","","[]","230","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"3468","100","recognition","16:32:00","0","纯净","2","recognition","0","","[]","231","99","setsizechunk","6S","sports","2","","","0","4","50","2"
"3202","100","recognition","16:32:00","0","纸袋","15","recognition","1","","[]","232","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"2232","0","recognition","16:32:00","2","线缆","10","recognition","0","","[]","233","99","setsizechunk","6S","sports","2","","","1","4","50","2"
"3680","0","recognition","16:32:00","1","镜子","0","recognition","0","","[]","234","99","setsizechunk","6S","sports","2","","","1","4","50","1"
"2016","100","recognition","16:32:00","9","湿地","19","recognition","1","","[]","235","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"2523","0","recognition","16:32:00","2","瀑布","3","recognition","0","","[]","236","99","setsizechunk","6S","sports","2","","","1","4","50","3"
"1711","100","recognition","16:32:00","8","书架","8","recognition","1","","[]","237","99","setsizechunk","6S","sports","2","","","1","4","50","0"
"2422","0","recognition","16:32:00","8","书包","12","recognition","0","","[]","238","99","setsizechunk","6S","sports","2","","","1","4","50","3"
"1711","0","recognition","16:32:00","0","针线","6","recognition","0","","[]","239","99","setsizechunk","6S","sports","2","","","1","4","50","1"
