"rt","response","stage","start_time","s","word","word_id","phase","a_cor","a_real","a_ava","trial","tps","task_type","block_typ","pic_typ","block_id","cum_r","a","r","n_Prac","slider_start","pair_type"
"1124","null","learn","18:12:06","2","2","2","learn","2","2","[0, 1, 2]","34","11","setsizechunk","3S","furniture","2","10","2","1","3","",""
"608","null","learn","18:12:06","0","0","0","learn","0","0","[0, 1, 2]","35","11","setsizechunk","3S","furniture","2","11","0","1","3","",""
"569","null","learn","18:12:06","2","2","2","learn","2","2","[0, 1, 2]","36","12","setsizechunk","3S","furniture","2","12","2","1","3","",""
"718","null","learn","18:12:06","0","0","0","learn","0","0","[0, 1, 2]","37","12","setsizechunk","3S","furniture","2","13","0","1","3","",""
"693","null","learn","18:12:06","1","1","1","learn","0","0","[0, 1, 2]","38","12","setsizechunk","3S","furniture","2","14","0","1","3","",""
"532","null","learn","18:12:06","1","1","1","learn","0","0","[0, 1, 2]","39","13","setsizechunk","3S","furniture","2","15","0","1","3","",""
"791","null","learn","18:12:06","0","0","0","learn","0","0","[0, 1, 2]","40","13","setsizechunk","3S","furniture","2","16","0","1","3","",""
"825","null","learn","18:12:06","2","2","2","learn","2","2","[0, 1, 2]","41","13","setsizechunk","3S","furniture","2","17","2","1","3","",""
"613","null","learn","18:12:06","2","2","2","learn","2","2","[0, 1, 2]","42","14","setsizechunk","3S","furniture","2","18","2","1","3","",""
"981","null","learn","18:12:06","0","0","0","learn","0","0","[0, 1, 2]","43","14","setsizechunk","3S","furniture","2","0","2","0","3","",""
"578","null","learn","18:12:06","1","1","1","learn","0","0","[0, 1, 2]","44","14","setsizechunk","3S","furniture","2","1","0","1","3","",""
"1628","null","learn","18:12:06","0","0","0","learn","0","0","[0, 1, 2]","45","15","setsizechunk","3S","furniture","2","2","0","1","3","",""
"1411","null","learn","18:12:06","2","2","2","learn","2","2","[0, 1, 2]","46","15","setsizechunk","3S","furniture","2","3","2","1","3","",""
"661","null","learn","18:12:06","1","1","1","learn","0","0","[0, 1, 2]","47","15","setsizechunk","3S","furniture","2","4","0","1","3","",""
"491","null","learn","18:12:06","1","1","1","learn","0","0","[0, 1, 2]","48","16","setsizechunk","3S","furniture","2","5","0","1","3","",""
"99","null","memory","18:12:06","1","清新","11","memory","99","","[]","90","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","1","沙漠","1","memory","99","","[]","91","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","8","灯泡","18","memory","99","","[]","92","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","0","深邃","10","memory","99","","[]","93","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","0","书本","15","memory","99","","[]","94","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","8","电池","13","memory","99","","[]","95","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","9","纸张","4","memory","99","","[]","96","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","2","钥匙","2","memory","99","","[]","97","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","2","广阔","12","memory","99","","[]","98","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","9","明亮","14","memory","99","","[]","99","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","8","钢笔","3","memory","99","","[]","100","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","1","纸巾","6","memory","99","","[]","101","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","0","峡谷","0","memory","99","","[]","102","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","1","笔墨","16","memory","99","","[]","103","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","9","雨伞","9","memory","99","","[]","104","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","8","柔和","8","memory","99","","[]","105","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","9","山峰","19","memory","99","","[]","106","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","0","窗帘","5","memory","99","","[]","107","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","2","湖泊","17","memory","99","","[]","108","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","2","玻璃","7","memory","99","","[]","109","0","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","0","深邃","10","memory","99","","[]","110","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","2","湖泊","17","memory","99","","[]","111","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","8","电池","13","memory","99","","[]","112","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","9","明亮","14","memory","99","","[]","113","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","1","纸巾","6","memory","99","","[]","114","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","8","柔和","8","memory","99","","[]","115","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","2","钥匙","2","memory","99","","[]","116","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","2","玻璃","7","memory","99","","[]","117","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","1","笔墨","16","memory","99","","[]","118","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","8","灯泡","18","memory","99","","[]","119","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","2","广阔","12","memory","99","","[]","120","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","0","书本","15","memory","99","","[]","121","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","9","雨伞","9","memory","99","","[]","122","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","0","窗帘","5","memory","99","","[]","123","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","0","峡谷","0","memory","99","","[]","124","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","8","钢笔","3","memory","99","","[]","125","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","9","山峰","19","memory","99","","[]","126","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","1","沙漠","1","memory","99","","[]","127","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","1","清新","11","memory","99","","[]","128","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"99","null","memory","18:12:06","9","纸张","4","memory","99","","[]","129","1","setsizechunk","3S","furniture","2","","99","99","3","",""
"3121","35","recognition","18:12:06","1","玻璃","7","recognition","0","","[]","130","99","setsizechunk","3S","furniture","2","","","1","3","50","2"
"4775","24","recognition","18:12:06","0","纸巾","6","recognition","0","","[]","131","99","setsizechunk","3S","furniture","2","","","1","3","50","1"
"3330","79","recognition","18:12:06","9","明亮","14","recognition","1","","[]","132","99","setsizechunk","3S","furniture","2","","","1","3","50","0"
"3350","39","recognition","18:12:06","0","沙漠","1","recognition","0","","[]","133","99","setsizechunk","3S","furniture","2","","","1","3","50","1"
"4035","37","recognition","18:12:06","1","窗帘","5","recognition","0","","[]","134","99","setsizechunk","3S","furniture","2","","","1","3","50","1"
"3608","58","recognition","18:12:06","2","清新","11","recognition","0","","[]","135","99","setsizechunk","3S","furniture","2","","","0","3","50","2"
"3210","100","recognition","18:12:06","0","书本","15","recognition","1","","[]","136","99","setsizechunk","3S","furniture","2","","","1","3","50","0"
"2937","100","recognition","18:12:06","9","山峰","19","recognition","1","","[]","137","99","setsizechunk","3S","furniture","2","","","1","3","50","0"
"5482","0","recognition","18:12:06","2","深邃","10","recognition","0","","[]","138","99","setsizechunk","3S","furniture","2","","","1","3","50","2"
"3140","100","recognition","18:12:06","1","笔墨","16","recognition","1","","[]","139","99","setsizechunk","3S","furniture","2","","","1","3","50","0"
"4676","46","recognition","18:12:06","9","纸张","4","recognition","1","","[]","140","99","setsizechunk","3S","furniture","2","","","0","3","50","0"
"4624","38","recognition","18:12:06","8","电池","13","recognition","1","","[]","141","99","setsizechunk","3S","furniture","2","","","0","3","50","0"
"3707","34","recognition","18:12:06","8","广阔","12","recognition","0","","[]","142","99","setsizechunk","3S","furniture","2","","","1","3","50","3"
"4606","61","recognition","18:12:06","2","钢笔","3","recognition","0","","[]","143","99","setsizechunk","3S","furniture","2","","","0","3","50","3"
"2862","39","recognition","18:12:06","0","钥匙","2","recognition","0","","[]","144","99","setsizechunk","3S","furniture","2","","","1","3","50","2"
"5496","33","recognition","18:12:06","8","灯泡","18","recognition","1","","[]","145","99","setsizechunk","3S","furniture","2","","","0","3","50","0"
"3701","100","recognition","18:12:06","9","雨伞","9","recognition","1","","[]","146","99","setsizechunk","3S","furniture","2","","","1","3","50","0"
"3215","96","recognition","18:12:06","8","柔和","8","recognition","1","","[]","147","99","setsizechunk","3S","furniture","2","","","1","3","50","0"
"2362","99","recognition","18:12:06","1","峡谷","0","recognition","0","","[]","148","99","setsizechunk","3S","furniture","2","","","0","3","50","1"
"5761","66","recognition","18:12:06","2","湖泊","17","recognition","1","","[]","149","99","setsizechunk","3S","furniture","2","","","1","3","50","0"
